scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000,adaptive_rollout_adp,3,cand_0070,37,414.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,38,417.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,39,420.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,40,423.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,41,426.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,42,429.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,43,432.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,44,435.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,45,438.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,46,441.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,47,444.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,48,447.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,49,450.0,8.166859738112062e-05,0.0,3.781165425058155e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,0,453.0,0.035475933718545655,0.012004587477898045,-0.020066866064841118,planned_command_not_execution
