time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1788927607.6234777,28.10306351696082,2.0,25.30306351696082,True,False,main_truss,False,pass_through,0.0010965234319340281,0.006382274090944387,0.03430544792057137,0.0010965234319340281,0.006382274090944387,0.03430544792057137
1788927607.6738021,28.147892455004886,2.0,25.347892455004885,True,False,main_truss,False,pass_through,0.0010969407444745968,0.0063848234757221175,0.034319071309568516,0.0010969407444745968,0.0063848234757221175,0.034319071309568516
1788927607.7236142,28.192648385212124,2.0,25.392648385212123,True,False,main_truss,False,pass_through,0.0010972802389282706,0.006386949635178049,0.034330424877044144,0.0010972802389282706,0.006386949635178049,0.034330424877044144
1788927607.7736633,28.237331183155238,2.0,25.437331183155237,True,False,main_truss,False,pass_through,0.0010975946576515163,0.0063888760924053645,0.03434071850785728,0.0010975946576515163,0.0063888760924053645,0.03434071850785728
1788927607.8237064,28.281940729211314,2.0,25.481940729211313,True,False,main_truss,False,pass_through,0.0010977855874856252,0.006390190420209166,0.03434771877621692,0.0010977855874856252,0.006390190420209166,0.03434771877621692
1788927607.8740947,28.32647690977996,2.0,25.52647690977996,True,False,main_truss,False,pass_through,0.0010979651543177708,0.00639136592658585,0.034353988023475154,0.0010979651543177708,0.00639136592658585,0.034353988023475154
1788927607.9236917,28.370939616886698,2.0,25.570939616886697,True,False,main_truss,False,pass_through,0.0010981584027264313,0.006392509538764316,0.03436010484839612,0.0010981584027264313,0.006392509538764316,0.03436010484839612
1788927607.973661,28.41532874442471,2.0,25.61532874442471,True,False,main_truss,False,pass_through,0.0010982254533810807,0.006393034309977375,0.03436289091409913,0.0010982254533810807,0.006393034309977375,0.03436289091409913
1788927608.0236804,28.459644191255226,2.0,25.659644191255225,True,False,main_truss,False,pass_through,0.0010982412159235527,0.0063932569086620926,0.03436406046101759,0.0010982412159235527,0.0063932569086620926,0.03436406046101759
1788927608.0737972,28.503885862953815,2.0,25.703885862953815,True,False,main_truss,False,pass_through,0.00109821368971145,0.006393212483401389,0.03436380346162847,0.00109821368971145,0.006393212483401389,0.03436380346162847
1788927608.1237457,28.548053669530184,2.0,25.748053669530183,True,False,main_truss,False,pass_through,0.0010981427039017447,0.00639290178856976,0.034362123667736846,0.0010981427039017447,0.00639290178856976,0.034362123667736846
1788927608.1736293,28.592147525191464,2.0,25.792147525191464,True,False,main_truss,False,pass_through,0.001098046159782492,0.006392401588964027,0.03435943638983334,0.001098046159782492,0.006392401588964027,0.03435943638983334
1788927608.2237158,28.636167347835677,2.0,25.836167347835676,True,False,main_truss,False,pass_through,0.0010978915534744667,0.006391576569032064,0.034355008646267345,0.0010978915534744667,0.006391576569032064,0.034355008646267345
1788927608.2737272,28.680113059426294,2.0,25.880113059426293,True,False,main_truss,False,pass_through,0.0010976843495562767,0.006390451129345116,0.034348972233732185,0.0010976843495562767,0.006390451129345116,0.034348972233732185
1788927608.3237019,28.723984586706656,2.0,25.923984586706656,True,False,main_truss,False,pass_through,0.0010974016548363419,0.006388930345611782,0.034340812876048066,0.0010974016548363419,0.006388930345611782,0.034340812876048066
1788927608.373547,28.76778186165344,2.0,25.96778186165344,True,False,main_truss,False,pass_through,0.0010970892879313251,0.006387208350664459,0.034331581384663835,0.0010970892879313251,0.006387208350664459,0.034331581384663835
1788927608.4236076,28.811504820830237,2.0,26.011504820830236,True,False,main_truss,False,pass_through,0.0010967256759207367,0.006385195734789754,0.034320793350782454,0.0010967256759207367,0.006385195734789754,0.034320793350782454
1788927608.474352,28.855153404704648,2.0,26.055153404704647,True,False,main_truss,False,pass_through,0.0010963847992730156,0.0063832050722227125,0.03431014088860178,0.0010963847992730156,0.0063832050722227125,0.03431014088860178
1788927608.5234773,28.89872755619641,2.0,26.09872755619641,True,False,main_truss,False,pass_through,0.0010959240068378047,0.006380637526957836,0.03429638133865888,0.0010959240068378047,0.006380637526957836,0.03429638133865888
1788927608.5736876,28.942227222528665,2.0,26.142227222528664,True,False,main_truss,False,pass_through,0.0010954307695212931,0.006377862389268156,0.03428151390956459,0.0010954307695212931,0.006377862389268156,0.03428151390956459
1788927608.6236207,28.985652356713356,2.0,26.185652356713355,True,False,main_truss,False,pass_through,0.0010949054179111755,0.006374882323104764,0.03426555273720472,0.0010949054179111755,0.006374882323104764,0.03426555273720472
1788927608.6737006,29.02900291513487,2.0,26.22900291513487,True,False,main_truss,False,pass_through,0.0010943563733616397,0.00637173401297156,0.03424869616382008,0.0010943563733616397,0.00637173401297156,0.03424869616382008
1788927608.7235236,29.072278857289874,2.0,26.272278857289873,True,False,main_truss,False,pass_through,0.0010937317922076804,0.006368200583901531,0.03422976965268937,0.0010937317922076804,0.006368200583901531,0.03422976965268937
1788927608.773387,29.11548014695211,2.0,26.31548014695211,True,False,main_truss,False,pass_through,0.0010931183416877724,0.006364647872315697,0.034210753728143084,0.0010931183416877724,0.006364647872315697,0.034210753728143084
1788927608.8235497,29.15860675120135,2.0,26.35860675120135,True,False,main_truss,False,pass_through,0.0010924118985097646,0.006360639022133698,0.03418928278645168,0.0010924118985097646,0.006360639022133698,0.03418928278645168
1788927608.8736458,29.201658640879902,2.0,26.4016586408799,True,False,main_truss,False,pass_through,0.001091700664922804,0.006356546292097226,0.034167372133173515,0.001091700664922804,0.006356546292097226,0.034167372133173515
1788927608.9234827,29.244635791007994,2.0,26.444635791007993,True,False,main_truss,False,pass_through,0.0010909270297406518,0.006352128472272898,0.03414371548715788,0.0010909270297406518,0.006352128472272898,0.03414371548715788
1788927608.9738026,29.287538179928518,2.0,26.487538179928517,True,False,main_truss,False,pass_through,0.001090118995649812,0.006347504521413958,0.03411895668359358,0.001090118995649812,0.006347504521413958,0.03411895668359358
1788927609.0236635,29.330365790096906,2.0,26.530365790096905,True,False,main_truss,False,pass_through,0.0010892370976605835,0.006342509537785497,0.03409220261539563,0.0010892370976605835,0.006342509537785497,0.03409220261539563
