method,action,sample,time_s,rx,ry,rz,vx,vy,vz,ux,uy,uz
adaptive_rollout_adp,8,22,699.0,10.248601052839657,15.158242371096728,-58.58636431194694,-0.2634570618513582,-0.3136785741772163,-0.2607600147609487,0.008360874849474394,0.009555369379194401,0.008026377105397654
adaptive_rollout_adp,8,23,702.0,9.497975041203313,14.268548643898635,-59.32733323389287,-0.23692303001557363,-0.2794805969784078,-0.23321879232025555,0.009477836149447687,0.010833170240337218,0.009104934460485358
adaptive_rollout_adp,8,24,705.0,8.832365860516056,13.486882272990506,-59.980821347764596,-0.2067749178205973,-0.24166442549667752,-0.20243953203205967,0.010603773191008555,0.012103358472998824,0.01018338692760684
adaptive_rollout_adp,8,25,708.0,8.26269429591722,12.824026332979283,-60.53711559045764,-0.17296039559248227,-0.20027779109723376,-0.16842294040469685,0.01173867300347095,0.013365873192016223,0.01126172208309377
adaptive_rollout_adp,8,26,711.0,7.800037764509829,12.290619898761811,-60.986505130235614,-0.1354273720026395,-0.15536896195194072,-0.1311697985071267,0.012882522512898566,0.01462065360062457,0.01233992750462922
adaptive_rollout_adp,8,27,714.0,7.455629597103524,11.897156437940014,-61.319281590392094,-0.0941239962144163,-0.10698674114679857,-0.0906809619554512,0.01403530854225546,0.01586763899115753,0.013417990771390805
adaptive_rollout_adp,8,28,717.0,7.240858313525291,11.65398220893861,-61.525739272870084,-0.048998660024628105,-0.055180464772771436,-0.04695736089814524,0.015197017811557826,0.01710676874574661,0.014495899464193742
adaptive_rollout_adp,8,29,720.0,7.16726689151324,11.57129466487527,-61.596175381835266,3.5388358909926865e-16,-4.0939474033052647e-16,5.689893001203927e-16,0.01636763693802701,0.01833798233701951,0.015573641165633924
adaptive_rollout_adp,9,0,723.0,7.164821651989471,11.539679184508206,-61.58461353291591,-0.0016540080374780066,-0.021075115623478538,0.007707891880034489,-0.0005550092060538734,-0.0070268828494642315,0.002490459706741232
adaptive_rollout_adp,9,1,726.0,7.157307678155395,11.447038668626934,-61.55072423493126,-0.0033775062788086964,-0.04068327839065787,0.014884951754084821,-0.0005321257590227418,-0.006541721628681098,0.002313544963129758
adaptive_rollout_adp,9,2,729.0,7.1445460824155465,11.297773867400128,-61.49610022937977,-0.005150773163728884,-0.058824582880649866,0.02153101698782397,-0.0005059678737089294,-0.006056726859241952,0.0021366035677035998
adaptive_rollout_adp,9,3,732.0,7.12641713610514,11.096284946441669,-61.42233472731528,-0.006954091078681805,-0.07549932421306962,0.027645937178963,-0.0004765358514487513,-0.005571920767687052,0.0019596375588105566
adaptive_rollout_adp,9,4,735.0,7.102860256460562,10.8469708852418,-61.33102137264698,-0.0087677471497268,-0.09070799801203297,0.03322957415983489,-0.00044383003129626233,-0.0050873255783831185,0.0017826489750819704
adaptive_rollout_adp,9,5,738.0,7.073873991211304,10.55422887571551,-61.223754205431945,-0.010572034035336172,-0.10445130036400337,0.038281801999766406,-0.0004078507900193548,-0.004602963513267288,0.0016056398554092433
adaptive_rollout_adp,9,6,741.0,7.039516000793688,10.222453720886588,-61.10212762516089,-0.012347250719063205,-0.11673012776948961,0.04280250700723847,-0.0003685985420954146,-0.004118856791591136,0.0014286122389203502
adaptive_rollout_adp,9,7,744.0,6.999903038186801,9.85603723372583,-60.967736354037726,-0.014073703302065692,-0.12754557708859537,0.046791587731835185,-0.00032607373970655054,-0.003635027629664702,0.001251568164956347
adaptive_rollout_adp,9,8,747.0,6.955210926371105,9.459367636161803,-60.82217540025365,-0.015731705795469342,-0.1368989454804216,0.05024895496598126,-0.00028027687273438117,-0.0031514982406005672,0.0010745096730478787
adaptive_rollout_adp,9,9,750.0,6.905674533410207,9.036828958282618,-60.66704002125625,-0.017301580912555407,-0.1447917303363232,0.05317453174646796,-0.00023120846875439402,-0.002668290834057954,0.0008974388028916828
adaptive_rollout_adp,9,10,753.0,6.85158774515635,8.592800437747163,-60.50392568701444,-0.0187636608607569,-0.15122562920702118,0.055568253355767504,-0.00017886909302986757,-0.002185427615986884,0.0007203575943270941
