time,rx,ry,rz,vx,vy,vz,qx,qy,qz,qw,tracking_error_norm
6.608894176000001,0.02232899601617222,-23.889699587616146,8.028534605473318,0.002896527558250407,0.03279110764069761,0.01009301710458418,0.0,0.0,0.0,1.0,8.806428391605612
6.658967146,0.022473602721942827,-23.88805497184245,8.029041111522266,0.002887744493976664,0.03299352347271867,0.010167224847911193,0.0,0.0,0.0,1.0,8.804708864144814
6.708875797,0.022617772315312583,-23.886400279014566,8.029551312106713,0.0028790430292136068,0.03319418980670105,0.010240798524559464,0.0,0.0,0.0,1.0,8.802978607560044
6.758952895,0.022761507403704424,-23.884735552845395,8.030065191374176,0.0028703642948646932,0.033394857123852324,0.010314372168437422,0.0,0.0,0.0,1.0,8.801237668327442
6.809725377,0.02290481057211628,-23.88306083673868,8.030582733584195,0.00286176619724478,0.0335937873069589,0.010387316226833788,0.0,0.0,0.0,1.0,8.79948609259455
6.858999004,0.023047684398992657,-23.88137617409851,8.031103922996305,0.002853190633450172,0.03379271846155087,0.01046026025199099,0.0,0.0,0.0,1.0,8.797723926509502
6.908830885,0.02319013144058754,-23.879681608021944,8.031628743981297,0.002844694753447339,0.033989924761343444,0.01053257914207684,0.0,0.0,0.0,1.0,8.795951215894082
6.958787786,0.02333215424664783,-23.87797718160638,8.032157180909952,0.002836221212070863,0.03418713202106789,0.010604897998458688,0.0,0.0,0.0,1.0,8.794168006570649
7.009042652000001,0.023473755344962207,-23.876262937644285,8.032689218263545,0.002827826411303157,0.034382626621066746,0.010676596139603027,0.0,0.0,0.0,1.0,8.792374344037457
7.059923411000001,0.023614937256858277,-23.874538918928465,8.033224840523342,0.0028194537553432202,0.03457812216957267,0.010748294246582513,0.0,0.0,0.0,1.0,8.790570273793314
7.108833007,0.023755702481935592,-23.87280516794889,8.033764032280345,0.0028111589064738025,0.0347719171698286,0.010819376027791011,0.0,0.0,0.0,1.0,8.788755841015151
7.158975606,0.023896053513378326,-23.871061727195862,8.034306778125544,0.00280288600996446,0.034965713107294266,0.01089045777437776,0.0,0.0,0.0,1.0,8.786931090880447
7.2088710890000005,0.024035992822870604,-23.869308638858918,8.034853062758911,0.0027946899966034403,0.03515782052495671,0.010960927554500363,0.0,0.0,0.0,1.0,8.785096068246999
7.259067592,0.02417552287572657,-23.86754594512793,8.035402870880409,0.0027865157445162965,0.03534992886865778,0.011031397299548256,0.0,0.0,0.0,1.0,8.783250817973148
7.308921892000001,0.0243146461159862,-23.865773687894066,8.035956187298233,0.002778417461123398,0.03554036063853909,0.011101259407485388,0.0,0.0,0.0,1.0,8.781395384599742
7.358774090000001,0.02445336498136457,-23.863991909048824,8.036512996820566,0.0027703407492703325,0.03573079332341291,0.011171121479898754,0.0,0.0,0.0,1.0,8.779529812668168
7.408905468,0.02459168188852639,-23.86220065018705,8.037073284363084,0.0027623391010583704,0.03591956129854879,0.011240380214806108,0.0,0.0,0.0,1.0,8.777654146404489
7.4590441300000005,0.02472959924785622,-23.860399952903904,8.037637034841447,0.0027543588359950823,0.03610833017775486,0.011309638913744513,0.0,0.0,0.0,1.0,8.775768430035297
7.508904521000001,0.024867119448909958,-23.85858985849994,8.038204233278073,0.002746452738834258,0.03629544612996102,0.011378298545236443,0.0,0.0,0.0,1.0,8.773872707474027
7.559051227,0.025004244875007832,-23.85677040827602,8.038774864695364,0.002738567837764623,0.03648256297543763,0.011446958140318087,0.0,0.0,0.0,1.0,8.771967022634623
7.608951889,0.025140977888861032,-23.85494164324042,8.039348914221742,0.0027307562180876243,0.036668038595862644,0.011515022908669605,0.0,0.0,0.0,1.0,8.770051419120035
7.659148232000001,0.02527732084698923,-23.853103604401724,8.039926366985616,0.0027229656087688573,0.03685351509887974,0.011583087640173321,0.0,0.0,0.0,1.0,8.768125940533709
7.709066255000001,0.02541327608552067,-23.851256332477927,8.040507208220689,0.0027152474034767564,0.03703736199855414,0.011650561756520716,0.0,0.0,0.0,1.0,8.76619063017021
7.759097387000001,0.025548845934435918,-23.849399868187334,8.041091423160648,0.002707550024125372,0.03722120977026246,0.011718035835586591,0.0,0.0,0.0,1.0,8.764245531324603
7.808949333,0.02568403270353967,-23.847534251959654,8.041678997143746,0.0026999241804943185,0.037403439480644125,0.011784923482126687,0.0,0.0,0.0,1.0,8.762290686985196
7.858991729,0.02581883869653251,-23.845659524224907,8.04226991550823,0.002692318979692885,0.037585670052620576,0.011851811090955308,0.0,0.0,0.0,1.0,8.760326140140783
7.909020563,0.02595326619715269,-23.843775725126488,8.04286416369619,0.002684784455281584,0.0377662940261364,0.011918116421143347,0.0,0.0,0.0,1.0,8.758351933475497
7.960138064000001,0.0260873174830776,-23.841882894808105,8.043461727149708,0.002677270391886264,0.03794691885092574,0.011984421713193697,0.0,0.0,0.0,1.0,8.756368109673957
8.008921924000001,0.026220994812233868,-23.839981073128804,8.044062591413997,0.002669826154444234,0.03812594846150963,0.012050148851939876,0.0,0.0,0.0,1.0,8.754374711118205
