scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,35,708.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,36,711.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,37,714.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,38,717.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,39,720.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,40,723.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,41,726.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,42,729.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,43,732.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,44,735.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,45,738.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,46,741.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,47,744.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,48,747.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,49,750.0,15.167266891513265,11.571294664875216,-61.596175381835266,0.0,0.0,0.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05
