scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,0,273.0,0.5935435336625496,-0.47996367958985814,-0.6460193030567568
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,1,276.0,0.5877928532039769,-0.4877514925194475,-0.6454440667225777
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,2,279.0,0.5781992621606173,-0.5004379284080972,-0.6443969995643445
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,3,282.0,0.5645790300727035,-0.5178547098075866,-0.6427106801137394
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,4,285.0,0.5466018684885763,-0.5398708859849278,-0.6401295367584957
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,5,288.0,0.5238055854757017,-0.5663473970528579,-0.6363005064243702
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,6,291.0,0.49561607081281,-0.5970800996538973,-0.6307614960897374
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,7,294.0,0.46138222996578265,-0.6317284996721764,-0.6229330145158009
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,8,297.0,0.4204376364174221,-0.6697309838579695,-0.6121213957577107
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,9,300.0,0.3722010614151758,-0.7102150138510466,-0.5975458174750905
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,10,303.0,0.3163230264688072,-0.7519234221618288,-0.5784037604736492
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,11,306.0,0.25287040867269733,-0.7931933095953657,-0.5539863987778518
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,12,309.0,0.1825138064559136,-0.8320331799173386,-0.5238410999240275
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,13,312.0,0.10665060089695759,-0.866331176439045,-0.4879507578209691
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,14,315.0,0.027383295401295204,-0.8941802685828782,-0.4468688872700998
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,15,318.0,-0.05269436039752052,-0.9142366284911755,-0.40173958170360136
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,16,321.0,-0.1308694649420414,-0.9259806829899547,-0.3541651562128051
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,17,324.0,-0.20472183791154705,-0.9297750690584715,-0.3059530847032483
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,18,327.0,-0.2724344236333195,-0.9267067075378392,-0.2588323067624268
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,19,330.0,-0.3329188089778554,-0.9182966612547386,-0.2142342375932612
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,20,333.0,-0.38576342266235136,-0.9061966785029212,-0.17318822594536107
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,21,336.0,-0.43107331213091354,-0.8919592934115614,-0.1363246803232343
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,22,339.0,-0.4692792104335941,-0.8769105839865313,-0.10394638207856564
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,23,342.0,-0.5009683870816217,-0.8621111174466958,-0.07612553001226338
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,24,345.0,-0.5267585099572712,-0.8483736760311246,-0.05279751892875176
