time,rx,ry,rz,vx,vy,vz,ax,ay,az
257.0,-1.4983881200602227,10.030110574325462,11.412111643652414,-0.020657787108760643,0.10078134482147214,-0.010161421773838551,0.002609622479104753,-0.008781987998717666,0.007750261757316978
258.0,-1.517640850559696,10.12650725104118,11.405802417525473,-0.017850993722195,0.09201095010593263,-0.0024570291340873084,0.0025944650462899534,-0.008813958510095634,0.007718995174625545
259.0,-1.53410417901786,10.21411359928265,11.407180849642844,-0.015078996270914122,0.08320070099529057,0.005213893074762707,0.0025796278432151883,-0.008847501232292077,0.007685521591609714
260.0,-1.547878363788306,10.29311670192638,11.416016012614616,-0.012472548470944474,0.07480452134290114,0.012456430983961368,0.002433603044887418,-0.008427346959049365,0.007257143874304709
261.0,-1.559154145669466,10.364025003550081,11.431800470745783,-0.010081961549543631,0.06701118036115541,0.019112481911047953,0.0022361065687062026,-0.007818855068973193,0.006670672711191398
262.0,-1.5681390793376166,10.42742070514791,11.45396841249085,-0.007890638803173537,0.05977939643809702,0.02522339684995954,0.0020538802404990635,-0.007252114431732497,0.006125561070519538
263.0,-1.5750247496485748,10.483846126182216,11.481993949936564,-0.005883236228049883,0.05307068859448609,0.030827672062732594,0.0018857623677239763,-0.006724288279166088,0.0056189535220105575
264.0,-1.579987977490384,10.533806410525477,11.51538836226489,-0.004045568898214752,0.04684918706693043,0.03596114546983249,0.0017306786979628505,-0.006232731988504659,0.005148191075032142
265.0,-1.5831919354883475,10.57777204937636,11.553697528855032,-0.0023645242872751713,0.041081456675632545,0.0406571795378918,0.0015876358938494875,-0.005774980093774814,0.004710797672601489
266.0,-1.5847871802500761,10.616181233504028,11.596499538986052,-0.0008279820221452226,0.03573633211553639,0.044946831593119144,0.0014557154913726917,-0.005348734173551691,0.00430446761388463
267.0,-1.5849126073453166,10.649442046342493,11.643402465997966,0.000575260405379862,0.030784764367556283,0.04885901242482629,0.0013340683059716789,-0.004951851556046132,0.003927053841361628
268.0,-1.5836963347585393,10.677934508680572,11.694042294603967,0.0018555564086317636,0.026199677480585028,0.05242063398409412,0.0012219092534458643,-0.004582334786478496,0.0035765570332155243
269.0,-1.5812565201289785,10.702012484968794,11.748080990823727,0.003022473964851025,0.021955835025368013,0.05565674692725614,0.0011185125551162905,-0.004238321805391259,0.003251115445589296
270.0,-1.5777021167005623,10.722005460589285,11.805204704731675,0.004084854540063079,0.018029715568338756,0.05859066870234118,0.001023207298915101,-0.0039180767900044745,0.0029489954531605276
271.0,-1.5731335725407098,10.738220198804617,11.865122096888298,0.005050867629677229,0.014399396557364216,0.061244102828622374,0.0009353733301554036,-0.003619981613938527,0.002668582740027366
272.0,-1.5676434772501844,10.75094228551401,11.92756277995026,0.005928061238767862,0.01104444605225769,0.06363724997472481,0.0008544374476583895,-0.0033425278836328298,0.002408374096199572
273.0,-1.5613171600741371,10.760437569397244,11.992275867539862,0.0067234086022024755,0.007945821771079576,0.06578891139912164,0.0007798698826987186,-0.0030843095125918226,0.002166969778061807
274.0,-1.554233243035346,10.766953504515408,12.059028622998706,0.007443351422724898,0.005085776958846146,0.06771658527808781,0.0007111810398831118,-0.0028440157972041595,0.0019430663940383794
275.0,-1.546464152442774,10.770720401960881,12.127605201157571,0.008093839884658019,0.0024477726184754913,0.06943655641008378,0.0006479184806102851,-0.0026204249603200168,0.00173545027935401
276.0,-1.5380765918803898,10.771952596704205,12.19780547672655,0.008680369681941096,1.6395674777899567e-05,0.07096397975192717,0.0005896641311815778,-0.002412398131046743,0.0015429913262672403
277.0,-1.529131979551261,10.77084953537081,12.269443953349297,0.009208016281653509,-0.0022227173288050035,0.07231295821080591,0.0005360316989490242,-0.0022188737313455944,0.001364637238464586
278.0,-1.519686852638928,10.767596790293693,12.34234874777467,0.009681466627898814,-0.004282951374052725,0.07349661508703474,0.00048666428110872813,-0.002038862241992246,0.00119940818045609
279.0,-1.5097932411507364,10.762367004827418,12.416360643980385,0.010105048475836449,-0.006176779300606505,0.0745271615353088,0.0004412321518792372,-0.0018714413223107351,0.001046391794817485
280.0,-1.4994990135250164,10.755320774572274,12.49133221243841,0.010482757531666772,-0.007915823652140759,0.07541595938692655,0.0003994307148536733,-0.0017157512598134123,0.000904738561990988
281.0,-1.4888481961146733,10.746607468843703,12.567126990042544,0.010818282561417657,-0.00951091433893084,0.07617357965191059,0.00036097860828667133,-0.0015709907274865573,0.0007736574790951486
282.0,-1.4778812685029143,10.736365996429358,12.64361871652657,0.011115028619373038,-0.010972142399276354,0.07680985699802981,0.00032561595197832616,-0.0014364128279604933,0.0006524120358131179
283.0,-1.4666354364615612,10.724725519403288,12.72069062348818,0.011376138535856315,-0.012308910123205126,0.07733394048330866,0.00029310272525248844,-0.0013113214052013766,0.0005403164669363593
284.0,-1.4551448842278494,10.71180611851212,12.798234772400946,0.011604512793770203,-0.01352997778412894,0.07775434079959476,0.0002632172663007439,-0.001195067605666219,0.00043673226254476415
285.0,-1.4434410076509863,10.69771941341079,12.876151438245316,0.011802827913739834,-0.014643507207562403,0.07807897426704931,0.00023575488388066334,-0.00108704667207938,0.0003410649181116634
286.0,-1.431552629644331,10.682569140803917,12.95434853562127,0.011973553458852518,-0.015657102390570547,0.07831520380293501,0.00021052657302160233,-0.0009866949541236382,0.0002527609080398034
287.0,-1.4195061992721654,10.666451693342509,13.032741084420906,0.012118967761784326,-0.016577847371204265,0.0784698770727197,0.00018735782700726343,-0.0008934871213974885,0.0001713048672681832
288.0,-1.4073259757010361,10.649456621933087,13.11125071234017,0.012241172469503004,-0.017412341533745736,0.07854936201721367,0.00016608753847498637,-0.0008069335649776648,9.621696664569978e-05
289.0,-1.3950341981539902,10.631667103936822,13.189805191695928,0.012342105993694756,-0.01816673252305321,0.07855957993614131,0.00014656698300058858,-0.0007265779748468093,2.7050468750771522e-05
290.0,-1.3826512429211326,10.613160379568784,13.268338008188842,0.012423555948538167,-0.018846746929605637,0.07850603629614537,0.00012865887902761158,-0.0006519950813051996,-3.661054824804621e-05
291.0,-1.3701957684013442,10.594008158651267,13.346787959414684,0.01248717065140421,-0.019457718895945393,0.07839384941967349,0.0001122365184538527,-0.0005827885492865751,-9.515331024270279e-05
292.0,-1.3576848490772138,10.57427699972954,13.425098781077832,0.012534469756461745,-0.020004616785049452,0.07822777720044055,9.718296260873851e-05,-0.0005185890152453806,-0.00014893832110562596
293.0,-1.3451340992578626,10.554028663422601,13.503218799001363,0.012566854085980616,-0.020492068041675984,0.07801224198114504,8.339029874483142e-05,-0.00045905225697967424,-0.00019830120089751012
294.0,-1.332557787361942,10.533320441754844,13.581100605159161,0.012585614719319235,-0.020924382368888897,0.07775135371978993,7.075895252784087e-05,-0.0004038574874040007,-0.00024355439769269387
295.0,-1.3199689414553333,10.512205465096507,13.65870075607748,0.012591941395132363,-0.02130557333371403,0.07744893156227238,5.9197052344014955e-05,-0.000352705763892762,-0.0002849887817105235
296.0,-1.307379446704602,10.490732988230654,13.735979492067028,0.012586930278211792,-0.021639378508187687,0.07710852393081749,4.861984155367762e-05,-0.0003053185053800819,-0.000322875129843774
297.0,-1.2948001353577587,10.468948656961754,13.812900475852429,0.012571591138553679,-0.021929278244883613,0.07673342723029863,3.8949135106738225e-05,-0.000261436109929507,-0.0003574655081190212
298.0,-1.2822408698180514,10.446894756585191,13.88943054926446,0.012546853986709159,-0.022178513179313266,0.07632670326747132,3.0112817201912584e-05,-0.00022081666597871226,-0.00038899455910583296
299.0,-1.2697106193341032,10.424610443447774,13.965539506752231,0.012513575206198767,-0.02239010054535422,0.0758911954716152,2.2044376917708343e-05,-0.0001832347509230902,-0.0004176807008092736
300.0,-1.25721753079044,10.40213196074604,14.041199884557916,0.01247254322073716,-0.02256684938404192,0.07542954399899467,1.468247897138124e-05,-0.0001484803111298802,-0.00044372724313100024
301.0,-1.2447689940461162,10.379492839631553,14.116386764476228,0.012424483731204698,-0.022711374720632956,0.07494419979788323,7.970566973379209e-06,-0.00011635761787347687,-0.0004673234275659058
302.0,-1.232371702235511,10.356724086620003,14.191077591194942,0.012370064554700253,-0.022826110779786767,0.07443743770562081,1.8564967405171589e-06,-8.66842940546043e-05,-0.0004886453954116412
303.0,-1.220031707414241,10.333854358233438,14.265252002281759,0.012309900095599905,-0.02291332330399286,0.07391136864425955,-3.7078025876115337e-06,-5.929040691306014e-05,-0.0005078570894056179
304.0,-1.2077544719043218,10.310910123742005,14.338891669947117,0.012244555476314752,-0.022975121035969086,0.0733679509767786,-8.766641716599567e-06,-3.4017622267320255e-05,-0.0005251110933661715
305.0,-1.195544915666058,10.287915816812951,14.411980153772346,0.012174550353374853,-0.023013466421651883,0.07280900108158672,-1.3360860581722658e-05,-1.071841611607568e-05,-0.0005405494140999813
306.0,-1.1834074599994666,10.264893976819886,14.484502763648358,0.012100362442553117,-0.02303018558657182,0.07223620319906424,-1.752809573714179e-05,1.0744660281790863e-05,-0.000554304209544814
307.0,-1.1713460678552157,10.241865380514302,14.556446432221923,0.012022430774971608,-0.023026977634838245,0.07165111860019982,-2.1303027404676045e-05,3.049966546983811e-05,-0.0005664984668438252
308.0,-1.1593642810139322,10.218849164713818,14.627799596194938,0.011941158704492607,-0.023005423316628432,0.07105519412393693,-2.4717607713556074e-05,4.866590637561978e-05,-0.0005772466337935237
309.0,-1.1474652543731987,10.195862940617252,14.698552085867101,0.011856916685178426,-0.02296699310697272,0.07044977012663971,-2.7801271548262758e-05,6.535453355922143e-05,-0.0005866552068709051
310.0,-1.1356517875634693,10.172922900315248,14.76869502235433,0.011770044836198243,-0.022913054735732838,0.06983608788410382,-3.058113131571515e-05,8.066909606401764e-05,-0.0005948232788248568
311.0,-1.1239263540974147,10.150043916026721,14.83822072195428,0.011680855310258916,-0.022844880205971665,0.06921529648375871,-3.308215684508394e-05,9.470605860643e-05,-0.0006018430486117686
312.0,-1.1122911282417292,10.127239632555339,14.907122607166697,0.01158963448043211,-0.02276365233539602,0.06858845924211927,-3.5327341542781506e-05,0.00010755528365635758,-0.0006078002962641204
313.0,-1.1007480097861175,10.104522553426833,14.975395123910172,0.011496644959134994,-0.02267047085320733,0.06795655968013507,-3.733785584118549e-05,0.00011930048078741154,-0.0006127748251028992
314.0,-1.0892986468709411,10.081904121136652,15.043033664508382,0.0114021274619896,-0.02256635808250685,0.06732050708684038,-3.913318890190552e-05,0.00013001962551512179,-0.000616840873538943
315.0,-1.0779444570227543,10.059394791908364,15.110034496048312,0.01130630252833066,-0.022452264236361638,0.06668114169961839,-4.073127946241514e-05,0.0001397853496912275,-0.0006200674985539362
316.0,-1.066686646535633,10.03700410533601,15.176394693740212,0.011209372109247466,-0.022329072353735,0.06603923952744604,-4.21486366482493e-05,0.00014866530538224128,-0.0006225189328081205
317.0,-1.055526228325726,10.014740749258381,15.242112078934573,0.011111521033227082,-0.02219760289971109,0.06539551684167377,-4.340045151129078e-05,0.00015672250402999372,-0.0006242549171878537
318.0,-1.0444640383767663,9.992612620189503,15.30718516147509,0.011012918358708804,-0.022058618052789233,0.06475063435720567,-4.4500699997585664e-05,0.00016401563257018373,-0.0006253310104815599
319.0,-1.0335007508853227,9.970626879607657,15.37161308608864,0.010913718622159037,-0.021912825700481236,0.06410520112537409,-4.5462237995291246e-05,0.00017059934807153797,-0.0006257988777565249
320.0,-1.0226368922062885,9.948790006384739,15.435395582533912,0.010814062989627156,-0.021760883163006867,0.0634597781583385,-4.6296889064464876e-05,0.0001765245523523745,-0.000625706558900839
321.0,-1.007696083613515,9.92913415459752,15.495068285272932,0.019069150291950374,-0.01755393358792952,0.05588561458961912,0.008303464104848297,0.004240756640317046,-0.007554367410783168
322.0,-0.9845018700141985,9.913677669321126,15.547160672343798,0.02732087256584742,-0.013362148872331626,0.048299148439153713,0.008290523810172585,0.004244267035243888,-0.007566598462090053
323.0,-0.9530580303224483,9.902405800306108,15.59166024691736,0.03556840235036923,-0.009184699484099425,0.040699991214801154,0.008276757744579085,0.004248598411609674,-0.007579227716226626
324.0,-0.913369209085867,9.895304663077495,15.628554104804595,0.04381083586626945,-0.005020683377602251,0.03308771668903717,0.008262087646902236,0.0042538213242335685,-0.007592292924828522
325.0,-0.8654409984023627,9.892361316474807,15.657828894189839,0.05204718182271724,-0.0008691159364970589,0.025461855836211602,0.008246423890714675,0.0042600161997743136,-0.007605836902820798
326.0,-0.8092800321470137,9.893563851210756,15.679470769825008,0.06027634799119273,0.0032710820073292117,0.017821890817225412,0.008229663226914924,0.004267275232738022,-0.0076199084810531
327.0,-0.7448940950301233,9.89890149161291,15.693465340615447,0.06849712497011365,0.007401098559665822,0.010167247778168303,0.008211685945018447,0.004275704756767704,-0.00763456369240185
328.0,-0.6722922496771564,9.908364713269112,15.699797609258713,0.07670816637757305,0.011522248186919564,0.0024972881574923467,0.008192352265735125,0.004285428240899684,-0.007649867263306206
329.0,-0.5914849858137581,9.921945380034316,15.698451902242478,0.08490796444989206,0.015635993017784528,-0.005188701902880909,0.008171497703503347,0.004296590118274157,-0.0076658945099178375
330.0,-0.5024843968454459,9.93963690484567,15.689411788033805,0.09309481965558904,0.019743969160259424,-0.012891524585921618,0.00814892702865843,0.004309360739495874,-0.007682733777666101
331.0,-0.40530439077764124,9.96143444014032,15.672659980649852,0.10126680240319234,0.023848019593107977,-0.020612086608290288,0.008124406295034482,0.004323942869374217,-0.007700489621809249
332.0,-0.29996094473427615,9.987335105537957,15.648178224915796,0.10942170413954788,0.02795023580786527,-0.0283514196370879,0.008097652147029344,0.004340580338817164,-0.007719287015520602
333.0,-0.18647241562485084,10.017338263086346,15.615947158476075,0.11755697395904191,0.032053011298243936,-0.036110706366443576,0.008068317223978,0.0043595697651821995,-0.007739277009887238
334.0,-0.06485992429667446,10.05144585416841,15.575946143851501,0.12566963503013204,0.03615911140147514,-0.04389131434921789,0.008035969839264651,0.004381276737933716,-0.007760644489220582
335.0,0.0648521623584405,10.089662817779384,15.528153061238653,0.13375617226854508,0.04027176620793985,-0.05169484068069776,0.00800006504452485,0.004406158665288514,-0.007783619023286954
336.0,0.20263561594697127,10.131997618390734,15.472544048847688,0.14181237797555385,0.044394796840920084,-0.059523172238066066,0.007959902348852688,0.004434797842599078,-0.007808490423379415
337.0,0.34834666751180904,10.178400442265092,15.409202896630303,0.14961133184237196,0.04840790974932778,-0.06715911868402627,0.0076929012691981154,0.004342818158013807,-0.007616181460032865
338.0,0.5014911137342934,10.228628745620878,15.338556614417422,0.1566790306307306,0.05204603157628579,-0.07413343067064002,0.006952416118600797,0.003984646866241703,-0.006954632822582142
339.0,0.6613635767133468,10.282321814629945,15.26124329787863,0.16306723900513073,0.0553376973067959,-0.08049318591356137,0.006264484658554118,0.003653414477400436,-0.006340170837882737
340.0,0.8273086849432647,10.339146416096487,15.177855592439704,0.16882420432908227,0.05830933454698587,-0.08628220717504903,0.0056255300182188675,0.0033471267637523727,-0.005769539765217995
341.0,0.9987176744700257,10.398794767271081,15.08894383624638,0.1739948936357192,0.06098541782059033,-0.09154128624390234,0.005032216705718809,0.0030639361033639413,-0.005239707899947841
342.0,1.1750252190628772,10.460982654339341,14.995018986848224,0.17862121468364492,0.06338861162766146,-0.09630839251525647,0.004481434369566443,0.0028021307605359093,-0.004747852169484916
343.0,1.3557064740194347,10.525447688755028,14.89655534647341,0.18274222216432054,0.06553990308039619,-0.10061886722895667,0.003970282650058105,0.0025601249463156105,-0.004291343788258063
344.0,1.540274319253218,10.59194769137295,14.793993099742815,0.1863943100560306,0.06745872487210779,-0.10450560435244931,0.00349605704763881,0.002336449602564283,-0.003867734898862194
345.0,1.728276788274325,10.660259195065672,14.68774067671991,0.18961139105293298,0.06916306928074677,-0.10799921902634801,0.003056235740114977,0.002129743857133018,-0.0034747461315983077
346.0,1.9192946705714207,10.73017605718411,14.57817695330617,0.1924250639356121,0.07066959385768583,-0.11112820442771389,0.0026484672851459015,0.0019387471014877212,-0.0031102550192680864
347.0,2.1129392757406675,10.801508173849248,14.465653300166226,0.19486476969160613,0.07199371940544336,-0.11391907784730787,0.0022705591486938976,0.0017622916456378462,-0.0027722852084278247
348.0,2.308850348488666,10.874080288644087,14.350495490597996,0.1969579371402989,0.07314972080436799,-0.1163965167223344,0.0019204670040789754,0.0015992959084851332,-0.0024589964123483514
349.0,2.5066941243656347,10.947730888814668,14.233005477047046,0.19873011876609487,0.07415081120779989,-0.11858348531521869,0.0015962847499851572,0.0014487581047352904,-0.0021686750546916454
350.0,2.70616151676543,11.022311182589737,14.113463045297596,0.2002051174166921,0.07500922008763641,-0.12050135268148787,0.0012962351992199042,0.0013097503923242748,-0.0018997255564201423
351.0,2.9069664263638546,11.097684151693098,13.992127354751666,0.20140510447931084,0.07573626557735165,-0.12217000252561827,0.0010186613932522855,0.0011814134469172975,-0.0016506622217190466
352.0,3.108844164759049,11.17372367355355,13.869238372629527,0.20235073010670976,0.07634242152715558,-0.12360793550254084,0.0007620185005640483,0.0010629514324573897,-0.0014201016817518702
353.0,3.311549984630456,11.250313708116986,13.745018209386126,0.20306122602654017,0.0768373796559495,-0.12483236448415844,0.0005248662596559796,0.0009536273389847147,-0.0012067558579003535
354.0,3.514857709248549,11.327347544535943,13.619672362136662,0.20355450143186007,0.07723010715687106,-0.12585930327452455,0.0003058619301724193,0.0008527586610304512,-0.001009425408776226
355.0,3.718558454648656,11.404727103355738,13.493390872417432,0.2038472324172906,0.07752890008736985,-0.12670364922408434,0.00010375371805235525,0.0007597133918215608,-0.0008269936277473661
356.0,3.9224594382311606,11.482362290135283,13.366349404173194,0.20395494539418504,0.0777414328507682,-0.12737926016241527,-8.262535710217012e-05,0.0006739063103258225,-0.0006584207600071994
357.0,4.126382867969201,11.560170396736511,13.23871024745721,0.2038920948891469,0.0778748040540073,-0.1278990260400701,-0.000254363182119733,0.000594795539830318,-0.0005027387103453337
358.0,4.330164906795792,11.638075546790663,13.110623252953028,0.20367213610314167,0.07793557900563097,-0.12827493564327253,-0.0004124738855071121,0.0005218793582902068,-0.000359046114760158
359.0,4.5336547071069075,11.716008182104208,12.982226702075758,0.20330759258316475,0.07792982909890404,-0.12851813872020876,-0.0005579028136879667,0.0004546932421169913,-0.00022650375090062062
360.0,4.736713510657212,11.793904587003158,12.853648117083521,0.20281011933483753,0.07786316830719042,-0.12863900383437205,-0.0006915311723387062,0.00039280712640431,-0.00010433026404390623
361.0,4.93921380944252,11.871706447833402,12.725005015325143,0.20219056168228994,0.07774078700222872,-0.12864717223872923,-0.0008141803553127717,0.00033582286582223893,8.201813082945805e-06
362.0,5.14103856345914,11.949360445037689,12.59640561146647,0.20145901016114703,0.0775674832906484,-0.1285516080442841,-0.0009266159821372105,0.00028337188155498107,0.00011176976683822254
363.0,5.342080471506497,12.026817875418127,12.46794947127354,0.2006248517112701,0.07734769204988015,-0.128360644937804,-0.001029551663659074,0.0002351129807179773,0.00020700415436955208
364.0,5.542241291457149,12.104034302367635,12.339728120284816,0.1996968174180187,0.07708551183145203,-0.12808202968596272,-0.0011236525141068085,0.00019073033567508588,0.0002944920180054881
365.0,5.741431206658711,12.180969232015668,12.211825610475582,0.1986830270341124,0.07678472978745245,-0.12772296264684135,-0.0012095384266072162,0.0001499316115897301,0.0003747798786491643
366.0,5.939568235356541,12.257585813383646,12.084319047804293,0.19759103049859983,0.07644884476461512,-0.1272901354945408,-0.0012877871280559585,0.00011244623139126941,0.0004483765233668415
367.0,6.136577680235234,12.333850560784729,11.957279083331938,0.1964278466549156,0.07608108869997465,-0.12678976634851394,-0.0013589370281732165,7.802376812387352e-05,0.0005157556013198287
368.0,6.332391615372225,12.40973309683164,11.830770370420494,0.19519999935644863,0.07568444644229622,-0.12622763248605337,-0.0014234898765814342,4.643245537424515e-05,0.000577358041215564
369.0,6.526948408078853,12.485205914535934,11.704851990344222,0.1939135511353987,0.07526167411444362,-0.12560910080410365,-0.001481913240813669,1.745780715099038e-05,0.0006335943025478751
370.0,6.720192273274178,12.560244157093047,11.579577848487125,0.19257413459889705,0.07481531612346559,-0.1249391561851434,-0.0015346428172949775,-9.098660784236275e-06,0.0006848464720529135
371.0,6.912072858195241,12.634825414050422,11.454997043150412,0.19118698170535636,0.07434772091740377,-0.12422242791124408,-0.001582084586531106,-3.342061555168443e-05,0.0007314702160217713
372.0,7.102544855395356,12.708929532651295,11.331154208854734,0.1897569510637434,0.07386105558061333,-0.12346321426050563,-0.0016246168229847018,-5.5678004632638e-05,0.0007737965983791954
373.0,7.291567642119885,12.782538443235286,11.208089835892292,0.1882885533888831,0.07335731935269771,-0.12266550541084315,-0.0016625919694157575,-7.602807257010239e-05,0.0008121337737566625
374.0,7.479104944277588,12.855635997658839,11.085840567763293,0.186785975236961,0.07283835614995486,-0.12183300476750696,-0.001696338384806555,-9.461630280404448e-05,0.0008467685641536174
375.0,7.665124523345668,12.928207819774647,10.964439478018829,0.18525310113704924,0.07230586616247864,-0.12096914882271761,-0.0017261619743789494,-0.00011157729012345984,0.0008779679271899207
376.0,7.849597884658513,13.000241167079613,10.843916327927591,0.18369353422669674,0.07176141659472285,-0.12007712564834642,-0.0017523477096404727,-0.00012703554881800857,0.0009059803234023455
377.0,8.032500005634606,13.071724802706289,10.724297806286389,0.18211061549236443,0.07120645161238717,-0.11915989211563303,-0.0017751610458625507,-0.00014110626124151822,0.0009310369895256399
378.0,8.213809082593425,13.142648876993235,10.60560775260366,0.18050744170871127,0.07064230155389477,-0.11822018992947028,-0.0017948492438968396,-0.00015389597115600395,0.0009533531242215312
379.0,8.393506294905016,13.213004817925949,10.48786736480066,0.17888688216441687,0.07007019146047622,-0.11726056055876874,-0.0018116426027716404,-0.00016550322590616878,0.0009731289922746949
380.0,8.571575585299671,13.282785229791983,10.371095392496288,0.177251594256331,0.06949124897492798,-0.11628335913880947,-0.0018257556090773615,-0.00017601917117885703,0.0009905509528609704
381.0,8.748003455244168,13.351983799442179,10.255308316868218,0.17560403802823965,0.0689065116554545,-0.11529076741627522,-0.0018373880087462161,-0.00018552810182782473,0.001005792417107727
382.0,8.922778774364762,13.420595209594598,10.140520518014746,0.17394648972540613,0.06831693374760987,-0.11428480580279016,-0.001846725806454506,-0.00019410797199010277,0.0010190147398074431
383.0,9.095892602965879,13.488615058659216,10.02674443067819,0.17228105443125877,0.06772339245420893,-0.11326734459827245,-0.0018539421975242998,-0.00020183086748446887,0.0010303680498114157
384.0,9.26733802675761,13.556039786599811,9.913990689131484,0.1706096778481315,0.06712669374016049,-0.11224011444118989,-0.001859198436873405,-0.00020876344326408672,0.001039992023319244
385.0,9.437110002964923,13.622866606385145,9.80226826197448,0.1689341572797977,0.06652757770647061,-0.11120471603888303,-0.0018626446492566087,-0.00021496732849268785,0.0010480166039900044
386.0,9.605205217047295,13.689093440614432,9.691584577535133,0.1672561518696516,0.06592672356515604,-0.11016262922746616,-0.0018644205847557528,-0.00022049950162576423,0.0010545626735310593
387.0,9.77162194930954,13.754718862932778,9.581945640522962,0.16557719214476707,0.06532475424448317,-0.10911522140741185,-0.0018646563232099633,-0.00022541263770402796,0.0010597426761691855
388.0,9.93635995073312,13.819742043880519,9.473356140537586,0.16389868891268133,0.06472224065179197,-0.10806375539775566,-0.0018634729310289967,-0.00022975542990487548,0.0010636612001745788
389.0,10.099420327402493,13.88416270084669,9.365819552993772,0.16222194155459743,0.06411970561916623,-0.10700939674890515,-0.0018609830736010038,-0.00023357288724777225,0.0010664155193903842
390.0,10.26080543294332,13.947981051821195,9.259338232985753,0.16054814575575665,0.06351762755535881,-0.105953220551289,-0.0018572915862897898,-0.00023690661021065137,0.0010680960975173954
391.0,10.420518768428668,14.011197772662761,9.153913502577629,0.1588784007109873,0.06291644382566293,-0.10489621777452132,-0.0018524960068151894,-0.00023979504588565997,0.001068787057714518
392.0,10.578564889246122,14.073813957620716,9.049545731973202,0.1572137158408763,0.06231655387982879,-0.10383930116937311,-0.001846687071621918,-0.0002422737241832432,0.001068566619899602
393.0,10.734949318452957,14.135831082867906,8.946234414987414,0.15555501705162184,0.0617183221466487,-0.10278331076262191,-0.0018399491786670018,-0.0002443754764828764,0.001067507507971287
394.0,10.889678466178445,14.197250972820099,8.843978239212468,0.1539031525693977,0.061122080712465936,-0.10172901897278394,-0.001832360818892112,-0.0002461306380262202,0.001065677329019821
395.0,11.04275955466221,14.258075769033768,8.742775151244759,0.15225889837798226,0.06052813179959456,-0.10067713537280705,-0.0018239949784945742,-0.0002475672352533539,0.0010631389264527408
396.0,11.194200548545266,14.318307901489595,8.642622417313472,0.15062296328646702,0.05993675005946198,-0.09962831112401041,-0.0018149195139683487,-0.00024871115919457894,0.0010599507088287566
397.0,11.34401009005636,14.377950062083258,8.543516679628324,0.14899599365205216,0.05934818469419653,-0.09858314310388662,-0.0018051975017535742,-0.00024958632594863483,0.0010561669560700546
398.0,11.492197438760321,14.437005180158344,8.445454008742027,0.14737857778124983,0.05876266141937282,-0.09754217774882748,-0.0017948875642092594,-0.0002502148252023287,0.0010518381046082702
399.0,11.63877241555774,14.495476399928405,8.348429952202766,0.1457712500312443,0.0581803842796915,-0.09650591463138623,-0.0017840441735082428,-0.00025061705767650145,0.001047011012912576
400.0,11.783745350646228,14.553367059646565,8.252439579753005,0.1441744946316903,0.057601537328503,-0.09547480979034088,-0.0017727179349457372,-0.0002508118623180443,0.0010417292087486858
401.0,11.923516967675921,14.608699128497745,8.153583459756344,0.13536711839966262,0.0530659218307615,-0.1022374091138358,-0.008978098371510994,-0.004219349604484125,-0.006752098825299527
402.0,12.054457840074242,14.659505719165008,8.047989457542224,0.12651300736997467,0.048550598585397814,-0.10895057278785342,-0.009015112998032456,-0.004219038972111296,-0.006702794028202888
403.0,12.176520901054275,14.705806929858344,7.935707915181293,0.11761149738772425,0.04405517975810418,-0.11561248798079266,-0.009052803256382424,-0.004219222673632636,-0.00665168499190514
404.0,12.289658387997044,14.747622450158403,7.816791070999763,0.10866186092758517,0.03957923594840554,-0.12222117501353154,-0.009091231410314824,-0.004219943849697842,-0.006598604803252162
405.0,12.393821775414429,14.784971516786088,7.691293237710808,0.09966329975841713,0.0351222908639499,-0.12877446479170845,-0.009130466956093763,-0.004221251118353248,-0.006543363978832397
406.0,12.488961699967225,14.817872863574342,7.559271005215833,0.09061493638860656,0.030683815051055788,-0.13526997203371074,-0.009170587828371374,-0.004223199536761903,-0.006485746260440727
407.0,12.575027876187729,14.846344664590344,7.420783472786524,0.08151580402933024,0.026263218465557098,-0.14170506328112228,-0.009211681866460965,-0.004225851781939313,-0.00642550339725959
408.0,12.651969001257907,14.870404469109483,7.275892516504382,0.07236483474190533,0.02185984160618699,-0.14807681837332312,-0.00925384861146928,-0.004229279612978679,-0.006362348609692098
409.0,12.71973264681316,14.890069126822993,7.124663099361273,0.06316084534095079,0.01747294484936078,-0.15438198365086236,-0.009297201527996622,-0.0042335656990095515,-0.00629594831776652
410.0,12.778265135249917,14.905354701242965,6.967163633449118,0.05390252049800466,0.013101695510209732,-0.1606169145738135,-0.009341870776530498,-0.0042388059280106085,-0.0062259115556894664
411.0,12.827511397373321,14.916276368714193,6.803466406388052,0.0445883923169962,0.00874515199655052,-0.16677750462650534,-0.009388006708513245,-0.004245112356096399,-0.0061517762577184155
412.0,12.867414807372956,14.922848299697478,6.633648087854869,0.035216815413419096,0.0044022441995081475,-0.17285909621222523,-0.009435784321937177,-0.0042526170221644614,-0.006072991247538695
413.0,12.897916989978265,14.925083517972677,6.457790337222961,0.025785936192648018,7.174894459947498e-05,-0.17885636753555267,-0.009485409011554353,-0.004261476950384671,-0.00598889222518352
414.0,12.918957593100577,14.922993731999513,6.275980540600084,0.016293654542353264,-0.00424774114100133,-0.18476318692440197,-0.009537124090974498,-0.0042718808121119094,-0.005898669205885675
